Facilitator,Competitor,value,tip,sigma,cor
0.68686869,0.56565657,0,1,0.05,0.7
0.68686869,0.57575758,1.0019431629709298e-9,1,0.05,0.7
0.68686869,0.58585859,0,1,0.05,0.7
0.68686869,0.5959596,8.947249229040436e-10,1,0.05,0.7
0.68686869,0.60606061,0,1,0.05,0.7
0.68686869,0.61616162,8.105765687380257e-10,1,0.05,0.7
0.68686869,0.62626263,0,1,0.05,0.7
0.68686869,0.63636364,7.437003465733671e-10,1,0.05,0.7
0.68686869,0.64646465,0,1,0.05,0.7
0.68686869,0.65656566,6.90154344749807e-10,1,0.05,0.7
0.68686869,0.66666667,0,1,0.05,0.7
0.68686869,0.67676768,6.471769482551542e-10,1,0.05,0.7
0.68686869,0.68686869,0,1,0.05,0.7
0.68686869,0.6969697,6.127785837594517e-10,1,0.05,0.7
0.68686869,0.70707071,0,1,0.05,0.7
0.68686869,0.71717172,5.855176771728255e-10,1,0.05,0.7
0.68686869,0.72727273,0,1,0.05,0.7
0.68686869,0.73737374,5.64334521686513e-10,1,0.05,0.7
0.68686869,0.74747475,0,1,0.05,0.7
0.68686869,0.75757576,5.484581105608122e-10,1,0.05,0.7
0.68686869,0.76767677,0,1,0.05,0.7
0.68686869,0.77777778,5.373467744580405e-10,1,0.05,0.7
0.68686869,0.78787879,0,1,0.05,0.7
0.68686869,0.7979798,5.306292867740535e-10,1,0.05,0.7
0.68686869,0.80808081,0,1,0.05,0.7
0.68686869,0.81818182,5.280963933025281e-10,1,0.05,0.7
0.68686869,0.82828283,0,1,0.05,0.7
0.68686869,0.83838384,5.296787288949432e-10,1,0.05,0.7
0.68686869,0.84848485,0,1,0.05,0.7
0.68686869,0.85858586,5.354461485208504e-10,1,0.05,0.7
0.68686869,0.86868687,0,1,0.05,0.7
0.68686869,0.87878788,5.456302947116216e-10,1,0.05,0.7
0.68686869,0.88888889,0,1,0.05,0.7
0.68686869,0.8989899,5.606511706653625e-10,1,0.05,0.7
0.68686869,0.90909091,0,1,0.05,0.7
0.68686869,0.91919192,5.812009621865809e-10,1,0.05,0.7
0.68686869,0.92929293,0,1,0.05,0.7
0.68686869,0.93939394,6.083664246259821e-10,1,0.05,0.7
0.68686869,0.94949495,0,1,0.05,0.7
0.68686869,0.95959596,6.43887036487229e-10,1,0.05,0.7
0.68686869,0.96969697,0,1,0.05,0.7
0.68686869,0.97979798,6.905664608035681e-10,1,0.05,0.7
0.68686869,0.98989899,0,1,0.05,0.7
0.68686869,1,7.520368869824343e-10,1,0.05,0.7
0.6969697,0,8.043491267262226e-10,-1,0.05,0.7
0.6969697,0.01010101,0,1,0.05,0.7
0.6969697,0.02020202,8.139219405532476e-10,1,0.05,0.7
0.6969697,0.03030303,1.956257458602561e-9,1,0.05,0.7
0.6969697,0.04040404,7.48139587235526e-8,1,0.05,0.7
0.6969697,0.05050505,7.340581198246391e-8,1,0.05,0.7
0.6969697,0.06060606,1.7465578297476773e-8,1,0.05,0.7
0.6969697,0.07070707,1.9127975471979897e-7,1,0.05,0.7
0.6969697,0.08080808,2.1967133652412833e-7,1,0.05,0.7
0.6969697,0.09090909,0,1,0.05,0.7
0.6969697,0.1010101,0,1,0.05,0.7
0.6969697,0.11111111,1.3888610964665882e-6,1,0.05,0.7
0.6969697,0.12121212,0,1,0.05,0.7
0.6969697,0.13131313,0,1,0.05,0.7
0.6969697,0.14141414,1.3340451819576169e-6,1,0.05,0.7
0.6969697,0.15151515,0,1,0.05,0.7
0.6969697,0.16161616,0,1,0.05,0.7
0.6969697,0.17171717,0,1,0.05,0.7
0.6969697,0.18181818,0,1,0.05,0.7
0.6969697,0.19191919,6.077141934107272e-7,1,0.05,0.7
0.6969697,0.2020202,8.479086131135203e-6,1,0.05,0.7
0.6969697,0.21212121,0,1,0.05,0.7
0.6969697,0.22222222,0,1,0.05,0.7
0.6969697,0.23232323,4.740509222863914e-6,1,0.05,0.7
0.6969697,0.24242424,0,1,0.05,0.7
0.6969697,0.25252525,9.169670306767984e-6,1,0.05,0.7
0.6969697,0.26262626,2.726130107319512e-6,1,0.05,0.7
0.6969697,0.27272727,2.6852120380985667e-6,1,0.05,0.7
0.6969697,0.28282828,8.280992228189826e-7,1,0.05,0.7
0.6969697,0.29292929,0,1,0.05,0.7
0.6969697,0.3030303,0,1,0.05,0.7
0.6969697,0.31313131,0,1,0.05,0.7
0.6969697,0.32323232,0,1,0.05,0.7
0.6969697,0.33333333,2.5737729118902853e-6,1,0.05,0.7
0.6969697,0.34343434,0,1,0.05,0.7
0.6969697,0.35353535,0,1,0.05,0.7
0.6969697,0.36363636,2.0299732160503556e-6,1,0.05,0.7
0.6969697,0.37373737,0,1,0.05,0.7
0.6969697,0.38383838,1.0129466611200212e-6,1,0.05,0.7
0.6969697,0.39393939,6.907057033560518e-7,1,0.05,0.7
0.6969697,0.4040404,0,1,0.05,0.7
0.6969697,0.41414141,0,1,0.05,0.7
0.6969697,0.42424242,3.1352769315392253e-8,1,0.05,0.7
0.6969697,0.43434343,4.4692288577051346e-8,1,0.05,0.7
0.6969697,0.44444444,0,1,0.05,0.7
0.6969697,0.45454545,0,1,0.05,0.7
0.6969697,0.46464646,2.062601654067023e-8,1,0.05,0.7
0.6969697,0.47474747,0,1,0.05,0.7
0.6969697,0.48484848,2.315876553872086e-9,1,0.05,0.7
0.6969697,0.49494949,0,1,0.05,0.7
0.6969697,0.50505051,1.7953989606578346e-9,1,0.05,0.7
0.6969697,0.51515152,0,1,0.05,0.7
0.6969697,0.52525253,1.4729155644188511e-9,1,0.05,0.7
0.6969697,0.53535354,0,1,0.05,0.7
0.6969697,0.54545455,1.2501431373830583e-9,1,0.05,0.7
0.6969697,0.55555556,0,1,0.05,0.7
0.6969697,0.56565657,1.0867752046361184e-9,1,0.05,0.7
0.6969697,0.57575758,0,1,0.05,0.7
0.6969697,0.58585859,9.625971456233682e-10,1,0.05,0.7
0.6969697,0.5959596,0,1,0.05,0.7
0.6969697,0.60606061,8.659852012876754e-10,1,0.05,0.7
0.6969697,0.61616162,0,1,0.05,0.7
0.6969697,0.62626263,7.896374158739005e-10,1,0.05,0.7
0.6969697,0.63636364,0,1,0.05,0.7
0.6969697,0.64646465,7.287056334936633e-10,1,0.05,0.7
0.6969697,0.65656566,0,1,0.05,0.7
0.6969697,0.66666667,6.798318136977398e-10,1,0.05,0.7
0.6969697,0.67676768,0,1,0.05,0.7
0.6969697,0.68686869,6.406357790686433e-10,1,0.05,0.7
0.6969697,0.6969697,0,1,0.05,0.7
0.6969697,0.70707071,6.093911297300192e-10,1,0.05,0.7
0.6969697,0.71717172,0,1,0.05,0.7
0.6969697,0.72727273,5.84841161945307e-10,1,0.05,0.7
0.6969697,0.73737374,0,1,0.05,0.7
0.6969697,0.74747475,5.660584860660115e-10,1,0.05,0.7
0.6969697,0.75757576,0,1,0.05,0.7
0.6969697,0.76767677,5.523864284913068e-10,1,0.05,0.7
0.6969697,0.77777778,0,1,0.05,0.7
0.6969697,0.78787879,5.433604841584804e-10,1,0.05,0.7
0.6969697,0.7979798,0,1,0.05,0.7
0.6969697,0.80808081,5.38690685494836e-10,1,0.05,0.7
0.6969697,0.81818182,0,1,0.05,0.7
0.6969697,0.82828283,5.382363706934318e-10,1,0.05,0.7
0.6969697,0.83838384,0,1,0.05,0.7
0.6969697,0.84848485,5.420000117137974e-10,1,0.05,0.7
0.6969697,0.85858586,0,1,0.05,0.7
0.6969697,0.86868687,5.501345113871279e-10,1,0.05,0.7
0.6969697,0.87878788,0,1,0.05,0.7
0.6969697,0.88888889,5.629731998076786e-10,1,0.05,0.7
0.6969697,0.8989899,0,1,0.05,0.7
0.6969697,0.90909091,5.81076250196627e-10,1,0.05,0.7
0.6969697,0.91919192,0,1,0.05,0.7
0.6969697,0.92929293,6.053386909817231e-10,1,0.05,0.7
0.6969697,0.93939394,0,1,0.05,0.7
0.6969697,0.94949495,6.371793358226144e-10,1,0.05,0.7
0.6969697,0.95959596,0,1,0.05,0.7
0.6969697,0.96969697,6.789008662472046e-10,1,0.05,0.7
0.6969697,0.97979798,0,1,0.05,0.7
0.6969697,0.98989899,7.340374164479341e-10,1,0.05,0.7
0.6969697,1,0,1,0.05,0.7
0.70707071,0,0,-1,0.05,0.7
0.70707071,0.01010101,8.553970448934168e-10,1,0.05,0.7
0.70707071,0.02020202,0,1,0.05,0.7
0.70707071,0.03030303,0,1,0.05,0.7
0.70707071,0.04040404,0,1,0.05,0.7
0.70707071,0.05050505,0,1,0.05,0.7
0.70707071,0.06060606,0,1,0.05,0.7
0.70707071,0.07070707,0,1,0.05,0.7
0.70707071,0.08080808,0,1,0.05,0.7
0.70707071,0.09090909,8.77070192846869e-8,1,0.05,0.7
0.70707071,0.1010101,8.026897577970688e-7,1,0.05,0.7
0.70707071,0.11111111,0,1,0.05,0.7
0.70707071,0.12121212,8.679239165440204e-7,1,0.05,0.7
0.70707071,0.13131313,2.188908026683164e-6,1,0.05,0.7
0.70707071,0.14141414,0,1,0.05,0.7
0.70707071,0.15151515,1.4113924778403364e-6,1,0.05,0.7
0.70707071,0.16161616,2.768191042484417e-6,1,0.05,0.7
0.70707071,0.17171717,4.245102017809895e-6,1,0.05,0.7
0.70707071,0.18181818,2.6981360686156693e-6,1,0.05,0.7
0.70707071,0.19191919,0,1,0.05,0.7
0.70707071,0.2020202,0,1,0.05,0.7
0.70707071,0.21212121,2.938286890152082e-7,1,0.05,0.7
0.70707071,0.22222222,7.360667551815738e-7,1,0.05,0.7
0.70707071,0.23232323,0,1,0.05,0.7
0.70707071,0.24242424,1.1089029461273042e-6,1,0.05,0.7
0.70707071,0.25252525,0,1,0.05,0.7
0.70707071,0.26262626,0,1,0.05,0.7
0.70707071,0.27272727,0,1,0.05,0.7
0.70707071,0.28282828,0,1,0.05,0.7
0.70707071,0.29292929,1.1221492697449428e-5,1,0.05,0.7
0.70707071,0.3030303,2.4999646528401812e-5,1,0.05,0.7
0.70707071,0.31313131,8.258278506499193e-7,1,0.05,0.7
0.70707071,0.32323232,1.3057535559718772e-6,1,0.05,0.7
0.70707071,0.33333333,0,1,0.05,0.7
0.70707071,0.34343434,3.1817754594056066e-6,1,0.05,0.7
0.70707071,0.35353535,7.191557653541162e-7,1,0.05,0.7
0.70707071,0.36363636,0,1,0.05,0.7
0.70707071,0.37373737,1.0870239677870672e-6,1,0.05,0.7
0.70707071,0.38383838,0,1,0.05,0.7
0.70707071,0.39393939,0,1,0.05,0.7
0.70707071,0.4040404,1.4341662345754578e-6,1,0.05,0.7
0.70707071,0.41414141,3.855956501438035e-7,1,0.05,0.7
0.70707071,0.42424242,0,1,0.05,0.7
0.70707071,0.43434343,0,1,0.05,0.7
0.70707071,0.44444444,2.203538918872867e-7,1,0.05,0.7
0.70707071,0.45454545,2.5399669636607184e-9,1,0.05,0.7
0.70707071,0.46464646,0,1,0.05,0.7
0.70707071,0.47474747,1.914059899300473e-9,1,0.05,0.7
0.70707071,0.48484848,0,1,0.05,0.7
0.70707071,0.49494949,2.063102170530873e-9,1,0.05,0.7
0.70707071,0.50505051,0,1,0.05,0.7
0.70707071,0.51515152,1.652256317561377e-9,1,0.05,0.7
0.70707071,0.52525253,0,1,0.05,0.7
0.70707071,0.53535354,1.381096738214602e-9,1,0.05,0.7
0.70707071,0.54545455,0,1,0.05,0.7
0.70707071,0.55555556,1.187285274776087e-9,1,0.05,0.7
0.70707071,0.56565657,0,1,0.05,0.7
0.70707071,0.57575758,1.0422923213897204e-9,1,0.05,0.7
0.70707071,0.58585859,0,1,0.05,0.7
0.70707071,0.5959596,9.306714815183763e-10,1,0.05,0.7
0.70707071,0.60606061,0,1,0.05,0.7
0.70707071,0.61616162,8.430848799968054e-10,1,0.05,0.7
0.70707071,0.62626263,0,1,0.05,0.7
0.70707071,0.63636364,7.734907190136073e-10,1,0.05,0.7
0.70707071,0.64646465,0,1,0.05,0.7
0.70707071,0.65656566,7.17781060120045e-10,1,0.05,0.7
0.70707071,0.66666667,0,1,0.05,0.7
0.70707071,0.67676768,6.730760691853188e-10,1,0.05,0.7
0.70707071,0.68686869,0,1,0.05,0.7
0.70707071,0.6969697,6.373055571478897e-10,1,0.05,0.7
0.70707071,0.70707071,0,1,0.05,0.7
0.70707071,0.71717172,6.089666917765726e-10,1,0.05,0.7
0.70707071,0.72727273,0,1,0.05,0.7
0.70707071,0.73737374,5.869578960593371e-10,1,0.05,0.7
0.70707071,0.74747475,0,1,0.05,0.7
0.70707071,0.75757576,5.704773279602281e-10,1,0.05,0.7
0.70707071,0.76767677,0,1,0.05,0.7
0.70707071,0.77777778,5.589610341185866e-10,1,0.05,0.7
0.70707071,0.78787879,0,1,0.05,0.7
0.70707071,0.7979798,5.520238344339233e-10,1,0.05,0.7
0.70707071,0.80808081,0,1,0.05,0.7
0.70707071,0.81818182,5.494541685630364e-10,1,0.05,0.7
0.70707071,0.82828283,0,1,0.05,0.7
0.70707071,0.83838384,5.511789287428528e-10,1,0.05,0.7
0.70707071,0.84848485,0,1,0.05,0.7
0.70707071,0.85858586,5.57282328082949e-10,1,0.05,0.7
0.70707071,0.86868687,0,1,0.05,0.7
0.70707071,0.87878788,5.680089339177642e-10,1,0.05,0.7
0.70707071,0.88888889,0,1,0.05,0.7
0.70707071,0.8989899,5.838129856450443e-10,1,0.05,0.7
0.70707071,0.90909091,0,1,0.05,0.7
0.70707071,0.91919192,6.054333659999064e-10,1,0.05,0.7
0.70707071,0.92929293,0,1,0.05,0.7
0.70707071,0.93939394,6.340349860686507e-10,1,0.05,0.7
0.70707071,0.94949495,0,1,0.05,0.7
0.70707071,0.95959596,6.71488663762064e-10,1,0.05,0.7
0.70707071,0.96969697,0,1,0.05,0.7
0.70707071,0.97979798,7.208058814539205e-10,1,0.05,0.7
0.70707071,0.98989899,0,1,0.05,0.7
0.70707071,1,7.85901387986924e-10,1,0.05,0.7
0.71717172,0,8.457639398662397e-10,-1,0.05,0.7
0.71717172,0.01010101,0,1,0.05,0.7
0.71717172,0.02020202,8.531633075902454e-10,1,0.05,0.7
0.71717172,0.03030303,1.978148216551836e-9,1,0.05,0.7
0.71717172,0.04040404,8.013331344942506e-8,1,0.05,0.7
0.71717172,0.05050505,7.877361876543546e-8,1,0.05,0.7
0.71717172,0.06060606,1.946892098235294e-8,1,0.05,0.7
0.71717172,0.07070707,2.0457239085745174e-7,1,0.05,0.7
0.71717172,0.08080808,2.3250458159828586e-7,1,0.05,0.7
0.71717172,0.09090909,0,1,0.05,0.7
0.71717172,0.1010101,0,1,0.05,0.7
0.71717172,0.11111111,1.4858448794000036e-6,1,0.05,0.7
0.71717172,0.12121212,0,1,0.05,0.7
0.71717172,0.13131313,0,1,0.05,0.7
0.71717172,0.14141414,1.5813844811992123e-6,1,0.05,0.7
0.71717172,0.15151515,0,1,0.05,0.7
0.71717172,0.16161616,0,1,0.05,0.7
0.71717172,0.17171717,0,1,0.05,0.7
0.71717172,0.18181818,0,1,0.05,0.7
0.71717172,0.19191919,6.440246311041596e-7,1,0.05,0.7
0.71717172,0.2020202,8.970397758187319e-6,1,0.05,0.7
0.71717172,0.21212121,0,1,0.05,0.7
0.71717172,0.22222222,0,1,0.05,0.7
0.71717172,0.23232323,5.027907474521e-6,1,0.05,0.7
0.71717172,0.24242424,0,1,0.05,0.7
0.71717172,0.25252525,9.476002638163527e-6,1,0.05,0.7
0.71717172,0.26262626,2.631984171959426e-6,1,0.05,0.7
0.71717172,0.27272727,2.740298666254426e-6,1,0.05,0.7
0.71717172,0.28282828,7.930677128523974e-7,1,0.05,0.7
0.71717172,0.29292929,0,1,0.05,0.7
0.71717172,0.3030303,0,1,0.05,0.7
0.71717172,0.31313131,0,1,0.05,0.7
0.71717172,0.32323232,0,1,0.05,0.7
0.71717172,0.33333333,2.716734690888054e-6,1,0.05,0.7
0.71717172,0.34343434,0,1,0.05,0.7
0.71717172,0.35353535,0,1,0.05,0.7
0.71717172,0.36363636,2.0633701138014887e-6,1,0.05,0.7
0.71717172,0.37373737,0,1,0.05,0.7
0.71717172,0.38383838,1.0349153581390994e-6,1,0.05,0.7
0.71717172,0.39393939,7.085018448647972e-7,1,0.05,0.7
0.71717172,0.4040404,0,1,0.05,0.7
0.71717172,0.41414141,0,1,0.05,0.7
0.71717172,0.42424242,2.7908148164193054e-8,1,0.05,0.7
0.71717172,0.43434343,4.4244452209143136e-8,1,0.05,0.7
0.71717172,0.44444444,0,1,0.05,0.7
0.71717172,0.45454545,0,1,0.05,0.7
0.71717172,0.46464646,2.0991148897175313e-8,1,0.05,0.7
0.71717172,0.47474747,0,1,0.05,0.7
0.71717172,0.48484848,2.421215750929816e-9,1,0.05,0.7
0.71717172,0.49494949,0,1,0.05,0.7
0.71717172,0.50505051,1.877333559313632e-9,1,0.05,0.7
0.71717172,0.51515152,0,1,0.05,0.7
0.71717172,0.52525253,1.540098782418491e-9,1,0.05,0.7
0.71717172,0.53535354,0,1,0.05,0.7
0.71717172,0.54545455,1.307065633279064e-9,1,0.05,0.7
0.71717172,0.55555556,0,1,0.05,0.7
0.71717172,0.56565657,1.1361706966772436e-9,1,0.05,0.7
0.71717172,0.57575758,0,1,0.05,0.7
0.71717172,0.58585859,1.0062877841794614e-9,1,0.05,0.7
0.71717172,0.5959596,0,1,0.05,0.7
0.71717172,0.60606061,9.052541576110191e-10,1,0.05,0.7
0.71717172,0.61616162,0,1,0.05,0.7
0.71717172,0.62626263,8.254279692338807e-10,1,0.05,0.7
0.71717172,0.63636364,0,1,0.05,0.7
0.71717172,0.64646465,7.617333913485098e-10,1,0.05,0.7
0.71717172,0.65656566,0,1,0.05,0.7
0.71717172,0.66666667,7.106558336120173e-10,1,0.05,0.7
0.71717172,0.67676768,0,1,0.05,0.7
0.71717172,0.68686869,6.697043108523648e-10,1,0.05,0.7
0.71717172,0.6969697,0,1,0.05,0.7
0.71717172,0.70707071,6.370724739426791e-10,1,0.05,0.7
0.71717172,0.71717172,0,1,0.05,0.7
0.71717172,0.72727273,6.114454143146472e-10,1,0.05,0.7
0.71717172,0.73737374,0,1,0.05,0.7
0.71717172,0.74747475,5.918562492830682e-10,1,0.05,0.7
0.71717172,0.75757576,0,1,0.05,0.7
0.71717172,0.76767677,5.776179682472764e-10,1,0.05,0.7
0.71717172,0.77777778,0,1,0.05,0.7
0.71717172,0.78787879,5.682463947799359e-10,1,0.05,0.7
0.71717172,0.7979798,0,1,0.05,0.7
0.71717172,0.80808081,5.634422376443738e-10,1,0.05,0.7
0.71717172,0.81818182,0,1,0.05,0.7
0.71717172,0.82828283,5.630608909351285e-10,1,0.05,0.7
0.71717172,0.83838384,0,1,0.05,0.7
0.71717172,0.84848485,5.671111207587038e-10,1,0.05,0.7
0.71717172,0.85858586,0,1,0.05,0.7
0.71717172,0.86868687,5.757615074233197e-10,1,0.05,0.7
0.71717172,0.87878788,0,1,0.05,0.7
0.71717172,0.88888889,5.893702712458406e-10,1,0.05,0.7
0.71717172,0.8989899,0,1,0.05,0.7
0.71717172,0.90909091,6.085441490889278e-10,1,0.05,0.7
0.71717172,0.91919192,0,1,0.05,0.7
0.71717172,0.92929293,6.34243167827017e-10,1,0.05,0.7
0.71717172,0.93939394,0,1,0.05,0.7
0.71717172,0.94949495,6.679986140101321e-10,1,0.05,0.7
0.71717172,0.95959596,0,1,0.05,0.7
0.71717172,0.96969697,7.122910556687914e-10,1,0.05,0.7
0.71717172,0.97979798,0,1,0.05,0.7
0.71717172,0.98989899,7.709271234558958e-10,1,0.05,0.7
0.71717172,1,0,1,0.05,0.7
0.72727273,0,0,-1,0.05,0.7
0.72727273,0.01010101,9.04518395780814e-10,1,0.05,0.7
0.72727273,0.02020202,0,1,0.05,0.7
0.72727273,0.03030303,0,1,0.05,0.7
0.72727273,0.04040404,0,1,0.05,0.7
0.72727273,0.05050505,0,1,0.05,0.7
0.72727273,0.06060606,0,1,0.05,0.7
0.72727273,0.07070707,0,1,0.05,0.7
0.72727273,0.08080808,0,1,0.05,0.7
0.72727273,0.09090909,8.783816800614253e-8,1,0.05,0.7
0.72727273,0.1010101,8.529733097467081e-7,1,0.05,0.7
0.72727273,0.11111111,0,1,0.05,0.7
0.72727273,0.12121212,9.582631365470612e-7,1,0.05,0.7
0.72727273,0.13131313,2.3629410898816505e-6,1,0.05,0.7
0.72727273,0.14141414,0,1,0.05,0.7
0.72727273,0.15151515,1.4842590963362447e-6,1,0.05,0.7
0.72727273,0.16161616,3.0695530179698937e-6,1,0.05,0.7
0.72727273,0.17171717,4.44969092850938e-6,1,0.05,0.7
0.72727273,0.18181818,2.8146385474167104e-6,1,0.05,0.7
0.72727273,0.19191919,0,1,0.05,0.7
0.72727273,0.2020202,0,1,0.05,0.7
0.72727273,0.21212121,0,1,0.05,0.7
0.72727273,0.22222222,4.982035045545613e-7,1,0.05,0.7
0.72727273,0.23232323,0,1,0.05,0.7
0.72727273,0.24242424,1.1058276060279396e-6,1,0.05,0.7
0.72727273,0.25252525,0,1,0.05,0.7
0.72727273,0.26262626,0,1,0.05,0.7
0.72727273,0.27272727,0,1,0.05,0.7
0.72727273,0.28282828,0,1,0.05,0.7
0.72727273,0.29292929,1.1767908174955692e-5,1,0.05,0.7
0.72727273,0.3030303,2.5964975051285156e-5,1,0.05,0.7
0.72727273,0.31313131,7.936010171415799e-7,1,0.05,0.7
0.72727273,0.32323232,1.2664933916918732e-6,1,0.05,0.7
0.72727273,0.33333333,0,1,0.05,0.7
0.72727273,0.34343434,3.179380122088526e-6,1,0.05,0.7
0.72727273,0.35353535,5.761635842167208e-7,1,0.05,0.7
0.72727273,0.36363636,0,1,0.05,0.7
0.72727273,0.37373737,1.1126464572354315e-6,1,0.05,0.7
0.72727273,0.38383838,0,1,0.05,0.7
0.72727273,0.39393939,0,1,0.05,0.7
0.72727273,0.4040404,1.4761655168746968e-6,1,0.05,0.7
0.72727273,0.41414141,3.937372988276339e-7,1,0.05,0.7
0.72727273,0.42424242,0,1,0.05,0.7
0.72727273,0.43434343,0,1,0.05,0.7
0.72727273,0.44444444,2.257758696285288e-7,1,0.05,0.7
0.72727273,0.45454545,2.3320923310703355e-9,1,0.05,0.7
0.72727273,0.46464646,0,1,0.05,0.7
0.72727273,0.47474747,2.0471573922168403e-9,1,0.05,0.7
0.72727273,0.48484848,0,1,0.05,0.7
0.72727273,0.49494949,2.167291236960419e-9,1,0.05,0.7
0.72727273,0.50505051,0,1,0.05,0.7
0.72727273,0.51515152,1.735871010834233e-9,1,0.05,0.7
0.72727273,0.52525253,0,1,0.05,0.7
0.72727273,0.53535354,1.4509712399057882e-9,1,0.05,0.7
0.72727273,0.54545455,0,1,0.05,0.7
0.72727273,0.55555556,1.247304623134063e-9,1,0.05,0.7
0.72727273,0.56565657,0,1,0.05,0.7
0.72727273,0.57575758,1.094946200409655e-9,1,0.05,0.7
0.72727273,0.58585859,0,1,0.05,0.7
0.72727273,0.5959596,9.776707174781376e-10,1,0.05,0.7
0.72727273,0.60606061,0,1,0.05,0.7
0.72727273,0.61616162,8.856627709351305e-10,1,0.05,0.7
0.72727273,0.62626263,0,1,0.05,0.7
0.72727273,0.63636364,8.125706436398414e-10,1,0.05,0.7
0.72727273,0.64646465,0,1,0.05,0.7
0.72727273,0.65656566,7.540747847657388e-10,1,0.05,0.7
0.72727273,0.66666667,0,1,0.05,0.7
0.72727273,0.67676768,7.071455373364872e-10,1,0.05,0.7
0.72727273,0.68686869,0,1,0.05,0.7
0.72727273,0.6969697,6.696108915456127e-10,1,0.05,0.7
0.72727273,0.70707071,0,1,0.05,0.7
0.72727273,0.71717172,6.398889022382364e-10,1,0.05,0.7
0.72727273,0.72727273,0,1,0.05,0.7
0.72727273,0.73737374,6.168242354366582e-10,1,0.05,0.7
0.72727273,0.74747475,0,1,0.05,0.7
0.72727273,0.75757576,5.995776021117115e-10,1,0.05,0.7
0.72727273,0.76767677,0,1,0.05,0.7
0.72727273,0.77777778,5.875546310481901e-10,1,0.05,0.7
0.72727273,0.78787879,0,1,0.05,0.7
0.72727273,0.7979798,5.803556842959301e-10,1,0.05,0.7
0.72727273,0.80808081,0,1,0.05,0.7
0.72727273,0.81818182,5.777630098791931e-10,1,0.05,0.7
0.72727273,0.82828283,0,1,0.05,0.7
0.72727273,0.83838384,5.797016763099683e-10,1,0.05,0.7
0.72727273,0.84848485,0,1,0.05,0.7
0.72727273,0.85858586,5.862727006077443e-10,1,0.05,0.7
0.72727273,0.86868687,0,1,0.05,0.7
0.72727273,0.87878788,5.977386028747055e-10,1,0.05,0.7
0.72727273,0.88888889,0,1,0.05,0.7
0.72727273,0.8989899,6.145966661002048e-10,1,0.05,0.7
0.72727273,0.90909091,0,1,0.05,0.7
0.72727273,0.91919192,6.37643088901912e-10,1,0.05,0.7
0.72727273,0.92929293,0,1,0.05,0.7
0.72727273,0.93939394,6.681423463778284e-10,1,0.05,0.7
0.72727273,0.94949495,0,1,0.05,0.7
0.72727273,0.95959596,7.081195493359275e-10,1,0.05,0.7
0.72727273,0.96969697,0,1,0.05,0.7
0.72727273,0.97979798,7.608316857513683e-10,1,0.05,0.7
0.72727273,0.98989899,0,1,0.05,0.7
0.72727273,1,8.304949417899626e-10,1,0.05,0.7
0.73737374,0,8.991247566175752e-10,-1,0.05,0.7
0.73737374,0.01010101,0,1,0.05,0.7
0.73737374,0.02020202,9.036760684544677e-10,1,0.05,0.7
0.73737374,0.03030303,2.009174966906491e-9,1,0.05,0.7
0.73737374,0.04040404,8.673757429978716e-8,1,0.05,0.7
0.73737374,0.05050505,8.537775446725399e-8,1,0.05,0.7
0.73737374,0.06060606,2.1976141884535896e-8,1,0.05,0.7
0.73737374,0.07070707,2.211348723315746e-7,1,0.05,0.7
0.73737374,0.08080808,2.482153828561929e-7,1,0.05,0.7
0.73737374,0.09090909,0,1,0.05,0.7
0.73737374,0.1010101,0,1,0.05,0.7
0.73737374,0.11111111,1.5987094225052366e-6,1,0.05,0.7
0.73737374,0.12121212,0,1,0.05,0.7
0.73737374,0.13131313,0,1,0.05,0.7
0.73737374,0.14141414,1.7876612520820505e-6,1,0.05,0.7
0.73737374,0.15151515,0,1,0.05,0.7
0.73737374,0.16161616,0,1,0.05,0.7
0.73737374,0.17171717,0,1,0.05,0.7
0.73737374,0.18181818,0,1,0.05,0.7
0.73737374,0.19191919,7.123102654779225e-7,1,0.05,0.7
0.73737374,0.2020202,9.5686800133424e-6,1,0.05,0.7
0.73737374,0.21212121,2.80868350353116e-7,1,0.05,0.7
0.73737374,0.22222222,0,1,0.05,0.7
0.73737374,0.23232323,5.363742173432202e-6,1,0.05,0.7
0.73737374,0.24242424,0,1,0.05,0.7
0.73737374,0.25252525,9.880723229096493e-6,1,0.05,0.7
0.73737374,0.26262626,2.5588376608818365e-6,1,0.05,0.7
0.73737374,0.27272727,2.814159436723914e-6,1,0.05,0.7
0.73737374,0.28282828,7.370961443406925e-7,1,0.05,0.7
0.73737374,0.29292929,0,1,0.05,0.7
0.73737374,0.3030303,0,1,0.05,0.7
0.73737374,0.31313131,0,1,0.05,0.7
0.73737374,0.32323232,0,1,0.05,0.7
0.73737374,0.33333333,2.8911243132879312e-6,1,0.05,0.7
0.73737374,0.34343434,0,1,0.05,0.7
0.73737374,0.35353535,0,1,0.05,0.7
0.73737374,0.36363636,2.1189558980739115e-6,1,0.05,0.7
0.73737374,0.37373737,0,1,0.05,0.7
0.73737374,0.38383838,1.0658767307130545e-6,1,0.05,0.7
0.73737374,0.39393939,7.337111809138381e-7,1,0.05,0.7
0.73737374,0.4040404,0,1,0.05,0.7
0.73737374,0.41414141,0,1,0.05,0.7
0.73737374,0.42424242,2.4362001158439237e-8,1,0.05,0.7
0.73737374,0.43434343,4.414421077448081e-8,1,0.05,0.7
0.73737374,0.44444444,0,1,0.05,0.7
